filename,status,set,number,fullName,imageField,sourceUrl,contentType
007 - 142 - Baloo - Ol' Iron Paws.jpg,downloaded,7,142,Baloo - Ol' Iron Paws,full,https://api.lorcana.ravensburger.com/images/en/set7/142_611395bd028365cf9e0141e61ead45e9a2efe9a0.jpg,image/jpeg;charset=UTF-8
007 - 143 - Ratigan - Nefarious Criminal.jpg,downloaded,7,143,Ratigan - Nefarious Criminal,full,https://api.lorcana.ravensburger.com/images/en/set7/143_e6908b108f768a2271c98e917d53d7fcc35b763d.jpg,image/jpeg;charset=UTF-8
007 - 144 - Sir Kay - Unruly Knight.jpg,downloaded,7,144,Sir Kay - Unruly Knight,full,https://api.lorcana.ravensburger.com/images/en/set7/144_4406e0a1458760b0094aa77d963a96ea0f1f62b8.jpg,image/jpeg;charset=UTF-8
007 - 145 - Milo Thatch - Undaunted Scholar.jpg,downloaded,7,145,Milo Thatch - Undaunted Scholar,full,https://api.lorcana.ravensburger.com/images/en/set7/145_b7c7d7c4b977c61d67bf53a5fa3f3a55259ca38b.jpg,image/jpeg;charset=UTF-8
007 - 146 - Edgar Balthazar - Ambitious Butler.jpg,downloaded,7,146,Edgar Balthazar - Ambitious Butler,full,https://api.lorcana.ravensburger.com/images/en/set7/146_5254296dbd63bdd058ea0a2d900755e033615311.jpg,image/jpeg;charset=UTF-8
007 - 147 - We've Got Company!.jpg,downloaded,7,147,We've Got Company!,full,https://api.lorcana.ravensburger.com/images/en/set7/147_f7c024844f4bddb2b4047248f42bd12e1aa81ce1.jpg,image/jpeg;charset=UTF-8
007 - 148 - Out of Order.jpg,downloaded,7,148,Out of Order,full,https://api.lorcana.ravensburger.com/images/en/set7/148_e0029b243a3228d7142c7cd06fe2066801374d8c.jpg,image/jpeg;charset=UTF-8
007 - 149 - Ruby Coil.jpg,downloaded,7,149,Ruby Coil,full,https://api.lorcana.ravensburger.com/images/en/set7/149_b53deaf11bad846a4ad66a0508d61018b7d55e01.jpg,image/jpeg;charset=UTF-8
007 - 150 - Unconventional Tool.jpg,downloaded,7,150,Unconventional Tool,full,https://api.lorcana.ravensburger.com/images/en/set7/150_52f5960d19ba447f8759fa461eb9a43d54e3bcc5.jpg,image/jpeg;charset=UTF-8
007 - 151 - Maurice's Machine.jpg,downloaded,7,151,Maurice's Machine,full,https://api.lorcana.ravensburger.com/images/en/set7/151_c0023c34097b7997d1bc6aac6a39d4a274371afc.jpg,image/jpeg;charset=UTF-8
007 - 152 - Devil's Eye Diamond.jpg,downloaded,7,152,Devil's Eye Diamond,full,https://api.lorcana.ravensburger.com/images/en/set7/152_b000694fe41606d494295fbbf28439a6b7b9d155.jpg,image/jpeg;charset=UTF-8
007 - 153 - Clarabelle - News Reporter.jpg,downloaded,7,153,Clarabelle - News Reporter,full,https://api.lorcana.ravensburger.com/images/en/set7/153_f6dd4e4b255351e538b585b3d19b7622f04b2594.jpg,image/jpeg;charset=UTF-8
007 - 154 - Scrooge McDuck - Resourceful Miser.jpg,downloaded,7,154,Scrooge McDuck - Resourceful Miser,full,https://api.lorcana.ravensburger.com/images/en/set7/154_84ff65807d924f064db98d6199c98210d5d3c68d.jpg,image/jpeg;charset=UTF-8
007 - 155 - Mattias - Arendelle General.jpg,downloaded,7,155,Mattias - Arendelle General,full,https://api.lorcana.ravensburger.com/images/en/set7/155_2b4ba983ea5a1aa538ae5466bd83523afd818854.jpg,image/jpeg;charset=UTF-8
007 - 156 - Moana - Adventurer of Land and Sea.jpg,downloaded,7,156,Moana - Adventurer of Land and Sea,full,https://api.lorcana.ravensburger.com/images/en/set7/156_d5a098eaee0987fe22586ffaaba6b68b5b9f1813.jpg,image/jpeg;charset=UTF-8
007 - 157 - Monsieur D'Arque - Despicable Proprietor.jpg,downloaded,7,157,Monsieur D'Arque - Despicable Proprietor,full,https://api.lorcana.ravensburger.com/images/en/set7/157_2879c221a08acb0f0a1d6a830402372779c98a7d.jpg,image/jpeg;charset=UTF-8
007 - 158 - Gaetan Moliere - The Mole.jpg,downloaded,7,158,Gaetan Moliere - The Mole,full,https://api.lorcana.ravensburger.com/images/en/set7/158_bb1ae4c3ab044b5149e0af3af75e6a798980d946.jpg,image/jpeg;charset=UTF-8
007 - 159 - Belle - Apprentice Inventor.jpg,downloaded,7,159,Belle - Apprentice Inventor,full,https://api.lorcana.ravensburger.com/images/en/set7/159_cbe80269f61b9085c3ff6c4f7a2a993ac714ebb1.jpg,image/jpeg;charset=UTF-8
007 - 160 - Lucky - Runt of the Litter.jpg,downloaded,7,160,Lucky - Runt of the Litter,full,https://api.lorcana.ravensburger.com/images/en/set7/160_f3a6bf7fc551affb7f2c3418d06568e0f345579e.jpg,image/jpeg;charset=UTF-8
007 - 161 - Dawson - Puzzling Sleuth.jpg,downloaded,7,161,Dawson - Puzzling Sleuth,full,https://api.lorcana.ravensburger.com/images/en/set7/161_102b66dddedfe9bfc420c33ac678411d562a2c2b.jpg,image/jpeg;charset=UTF-8
007 - 162 - Tamatoa - Happy as a Clam.jpg,downloaded,7,162,Tamatoa - Happy as a Clam,full,https://api.lorcana.ravensburger.com/images/en/set7/162_798999ca815d297352fa07492ad3cecc9e3860c9.jpg,image/jpeg;charset=UTF-8
007 - 163 - HeiHei - Expanded Consciousness.jpg,downloaded,7,163,HeiHei - Expanded Consciousness,full,https://api.lorcana.ravensburger.com/images/en/set7/163_e133a48c8796366672870ec0e6183398905fe440.jpg,image/jpeg;charset=UTF-8
007 - 164 - Kida - Creative Thinker.jpg,downloaded,7,164,Kida - Creative Thinker,full,https://api.lorcana.ravensburger.com/images/en/set7/164_be2e25353b424def568fe4b81b0eaacc3857f05e.jpg,image/jpeg;charset=UTF-8
007 - 165 - Toulouse - Artistic Kitten.jpg,downloaded,7,165,Toulouse - Artistic Kitten,full,https://api.lorcana.ravensburger.com/images/en/set7/165_26bb167628419a937187c281fd9884cba62aa0f2.jpg,image/jpeg;charset=UTF-8
007 - 166 - Marie - Favored Kitten.jpg,downloaded,7,166,Marie - Favored Kitten,full,https://api.lorcana.ravensburger.com/images/en/set7/166_2a067d4156f9be0553d3c3f9c50738be48e83425.jpg,image/jpeg;charset=UTF-8
007 - 167 - Pepper - Quick-Thinking Puppy.jpg,downloaded,7,167,Pepper - Quick-Thinking Puppy,full,https://api.lorcana.ravensburger.com/images/en/set7/167_f37f5dbc06a73c7e50abe99a2c434e0ff502a648.jpg,image/jpeg;charset=UTF-8
007 - 168 - Freckles - Good Boy.jpg,downloaded,7,168,Freckles - Good Boy,full,https://api.lorcana.ravensburger.com/images/en/set7/168_31816ebc89e7a05f27251022f7eb34c05cf9b27e.jpg,image/jpeg;charset=UTF-8
007 - 169 - Honey Lemon - Chemistry Whiz.jpg,downloaded,7,169,Honey Lemon - Chemistry Whiz,full,https://api.lorcana.ravensburger.com/images/en/set7/169_f1e49fb8172d47abb42a198263b9ae3b6682daa3.jpg,image/jpeg;charset=UTF-8
007 - 170 - Robin Hood - Eye for Detail.jpg,downloaded,7,170,Robin Hood - Eye for Detail,full,https://api.lorcana.ravensburger.com/images/en/set7/170_166f8d9a79d39a992534f19b254e1b5a29f3f17f.jpg,image/jpeg;charset=UTF-8
007 - 171 - Penny the Orphan - Clever Child.jpg,downloaded,7,171,Penny the Orphan - Clever Child,full,https://api.lorcana.ravensburger.com/images/en/set7/171_5acde04cd19fe7d62a52f767219ef0cae052a91d.jpg,image/jpeg;charset=UTF-8
007 - 172 - Lady Kluck - Protective Confidant.jpg,downloaded,7,172,Lady Kluck - Protective Confidant,full,https://api.lorcana.ravensburger.com/images/en/set7/172_375d56c17c053f48a0a49e77612d208e35e82ac8.jpg,image/jpeg;charset=UTF-8
007 - 173 - Jasmine - Inspired Researcher.jpg,downloaded,7,173,Jasmine - Inspired Researcher,full,https://api.lorcana.ravensburger.com/images/en/set7/173_48390cae8f6bb04f8e38a2caee5fae40dae161f7.jpg,image/jpeg;charset=UTF-8
007 - 174 - Jebidiah Farnsworth - Expedition Cook.jpg,downloaded,7,174,Jebidiah Farnsworth - Expedition Cook,full,https://api.lorcana.ravensburger.com/images/en/set7/174_64ebd29334e02b9f2962dda75e8e163644412bd6.jpg,image/jpeg;charset=UTF-8
007 - 175 - Baymax - Upgraded Robot.jpg,downloaded,7,175,Baymax - Upgraded Robot,full,https://api.lorcana.ravensburger.com/images/en/set7/175_ecdbad138ed4e16555e87badcade54ed2556227c.jpg,image/jpeg;charset=UTF-8
007 - 176 - Maid Marian - Badminton Ace.jpg,downloaded,7,176,Maid Marian - Badminton Ace,full,https://api.lorcana.ravensburger.com/images/en/set7/176_391a9717a66e5c0f64b45e7bc1f8a32d65b751c1.jpg,image/jpeg;charset=UTF-8
007 - 177 - Water Has Memory.jpg,downloaded,7,177,Water Has Memory,full,https://api.lorcana.ravensburger.com/images/en/set7/177_04c5ef2c307860818c6f9e325c43084def4d0421.jpg,image/jpeg;charset=UTF-8
007 - 178 - All Is Found.jpg,downloaded,7,178,All Is Found,full,https://api.lorcana.ravensburger.com/images/en/set7/178_573cdc6a1d38a7af69897960d512e6b4c8e41cf9.jpg,image/jpeg;charset=UTF-8
007 - 179 - Sapphire Coil.jpg,downloaded,7,179,Sapphire Coil,full,https://api.lorcana.ravensburger.com/images/en/set7/179_47e19763a1c9cb27c928ca9de32c99b2dac12d22.jpg,image/jpeg;charset=UTF-8
007 - 180 - Baymax's Charging Station.jpg,downloaded,7,180,Baymax's Charging Station,full,https://api.lorcana.ravensburger.com/images/en/set7/180_ef6d8a0209850c08e475a28af7d9c101c863806b.jpg,image/jpeg;charset=UTF-8
007 - 181 - Dr. Calico - Green-Eyed Man.jpg,downloaded,7,181,Dr. Calico - Green-Eyed Man,full,https://api.lorcana.ravensburger.com/images/en/set7/181_1502e0cb70464d743cb3184cb96b6ccf9f898d5a.jpg,image/jpeg;charset=UTF-8
007 - 182 - Akela - Wolf Pack Elder.jpg,downloaded,7,182,Akela - Wolf Pack Elder,full,https://api.lorcana.ravensburger.com/images/en/set7/182_6ac6fb8ba547b416ed0359e2a4b55a269f8bd986.jpg,image/jpeg;charset=UTF-8
007 - 183 - Helga Sinclair - Tough as Nails.jpg,downloaded,7,183,Helga Sinclair - Tough as Nails,full,https://api.lorcana.ravensburger.com/images/en/set7/183_6a660d07903c69f781421cb27c6724a9f6995635.jpg,image/jpeg;charset=UTF-8
007 - 184 - Bolt - Headstrong Dog.jpg,downloaded,7,184,Bolt - Headstrong Dog,full,https://api.lorcana.ravensburger.com/images/en/set7/184_884df24fb767057ad8447df30e57e3212851415b.jpg,image/jpeg;charset=UTF-8
007 - 185 - HeiHei - Rambling Rooster.jpg,downloaded,7,185,HeiHei - Rambling Rooster,full,https://api.lorcana.ravensburger.com/images/en/set7/185_838ee2a67de1373b2fbdb16962ebfd04e404ddea.jpg,image/jpeg;charset=UTF-8
007 - 186 - Raya - Guidance Seeker.jpg,downloaded,7,186,Raya - Guidance Seeker,full,https://api.lorcana.ravensburger.com/images/en/set7/186_b22228fb7dfec41d291d90f608038315310556fd.jpg,image/jpeg;charset=UTF-8
007 - 187 - Tuk Tuk - Disarmingly Cute.jpg,downloaded,7,187,Tuk Tuk - Disarmingly Cute,full,https://api.lorcana.ravensburger.com/images/en/set7/187_216ac82cf857538128bc51f10d041e03ab06c7af.jpg,image/jpeg;charset=UTF-8
007 - 188 - Fa Zhou - War Hero.jpg,downloaded,7,188,Fa Zhou - War Hero,full,https://api.lorcana.ravensburger.com/images/en/set7/188_824167b52c8d3829376253958ec2493064c24144.jpg,image/jpeg;charset=UTF-8
007 - 189 - Razoul - Menacing Guard.jpg,downloaded,7,189,Razoul - Menacing Guard,full,https://api.lorcana.ravensburger.com/images/en/set7/189_bbb1751591b2f33661cb68a3214a3bed5a28846e.jpg,image/jpeg;charset=UTF-8
007 - 190 - Jafar - Aspiring Ruler.jpg,downloaded,7,190,Jafar - Aspiring Ruler,full,https://api.lorcana.ravensburger.com/images/en/set7/190_1303b380863646fffdc2e05864ee05bef60f4038.jpg,image/jpeg;charset=UTF-8
007 - 191 - Tick-Tock - Relentless Crocodile.jpg,downloaded,7,191,Tick-Tock - Relentless Crocodile,full,https://api.lorcana.ravensburger.com/images/en/set7/191_db42e070431e3ee71a61075d61aa178457acd71f.jpg,image/jpeg;charset=UTF-8
007 - 192 - Kakamora - Band of Pirates.jpg,downloaded,7,192,Kakamora - Band of Pirates,full,https://api.lorcana.ravensburger.com/images/en/set7/192_8071a3e012e03358e8136d97200dc09012ad96e9.jpg,image/jpeg;charset=UTF-8
007 - 193 - Mulan - Disguised Soldier.jpg,downloaded,7,193,Mulan - Disguised Soldier,full,https://api.lorcana.ravensburger.com/images/en/set7/193_13ec6f9910dbc8de375a6668b5d147c539511b7e.jpg,image/jpeg;charset=UTF-8
007 - 194 - Orville - Albatross Air.jpg,downloaded,7,194,Orville - Albatross Air,full,https://api.lorcana.ravensburger.com/images/en/set7/194_d7234d1b4f84a6324b61f653cc59d7d370fddeb3.jpg,image/jpeg;charset=UTF-8
007 - 195 - Miss Bianca - Unwavering Agent.jpg,downloaded,7,195,Miss Bianca - Unwavering Agent,full,https://api.lorcana.ravensburger.com/images/en/set7/195_5d348391988650c37556f203fbd7acb12064a699.jpg,image/jpeg;charset=UTF-8
007 - 196 - Mufasa - Respected King.jpg,downloaded,7,196,Mufasa - Respected King,full,https://api.lorcana.ravensburger.com/images/en/set7/196_ba6606290a675c9f8f46f0c33e84027e4813730a.jpg,image/jpeg;charset=UTF-8
007 - 197 - Aladdin - Research Assistant.jpg,downloaded,7,197,Aladdin - Research Assistant,full,https://api.lorcana.ravensburger.com/images/en/set7/197_48218cc85ade1c44a7e87a4a6ab4172655861190.jpg,image/jpeg;charset=UTF-8
007 - 198 - Bagheera - Guardian Jaguar.jpg,downloaded,7,198,Bagheera - Guardian Jaguar,full,https://api.lorcana.ravensburger.com/images/en/set7/198_2520d180d2b8b524bb013e3671c9ff27300999f6.jpg,image/jpeg;charset=UTF-8
007 - 199 - Gantu - Experienced Enforcer.jpg,downloaded,7,199,Gantu - Experienced Enforcer,full,https://api.lorcana.ravensburger.com/images/en/set7/199_80b183a0c9c5d056607d94d5708a092115e96c91.jpg,image/jpeg;charset=UTF-8
007 - 200 - Mickey Mouse - Inspirational Warrior.jpg,downloaded,7,200,Mickey Mouse - Inspirational Warrior,full,https://api.lorcana.ravensburger.com/images/en/set7/200_e05ffef8a958dee78f89b9cb482d8c259edb5c03.jpg,image/jpeg;charset=UTF-8
007 - 201 - Restoring Atlantis.jpg,downloaded,7,201,Restoring Atlantis,full,https://api.lorcana.ravensburger.com/images/en/set7/201_7f1708bce513e0075a0e6980c86047cd2fa43747.jpg,image/jpeg;charset=UTF-8
007 - 202 - Double Trouble.jpg,downloaded,7,202,Double Trouble,full,https://api.lorcana.ravensburger.com/images/en/set7/202_c436906422e1154c7f64de5be9cff74a490e340b.jpg,image/jpeg;charset=UTF-8
007 - 203 - Steel Coil.jpg,downloaded,7,203,Steel Coil,full,https://api.lorcana.ravensburger.com/images/en/set7/203_d148f573ade74422d898de8db89b8d77f47d82a2.jpg,image/jpeg;charset=UTF-8
007 - 204 - Training Staff.jpg,downloaded,7,204,Training Staff,full,https://api.lorcana.ravensburger.com/images/en/set7/204_e8d0aa6200a785aa6f296ecc3fe1a6bd9648578c.jpg,image/jpeg;charset=UTF-8
007 - 205 - Aurora - Waking Beauty.jpg,downloaded,7,205,Aurora - Waking Beauty,full,https://api.lorcana.ravensburger.com/images/en/set7/205_5ce8986304b4ce1016c260044664bcb1f56369f0.jpg,image/jpeg;charset=UTF-8
007 - 206 - Mirabel Madrigal - Musically Talented.jpg,downloaded,7,206,Mirabel Madrigal - Musically Talented,full,https://api.lorcana.ravensburger.com/images/en/set7/206_a7fbb0cc169aaf3c09c02ffa68cd4f6302f3b85e.jpg,image/jpeg;charset=UTF-8
007 - 207 - Bolt - Superdog.jpg,downloaded,7,207,Bolt - Superdog,full,https://api.lorcana.ravensburger.com/images/en/set7/207_a60da4f004616648f8987adea08e14923c986b5a.jpg,image/jpeg;charset=UTF-8
007 - 208 - The Glass Slipper.jpg,downloaded,7,208,The Glass Slipper,full,https://api.lorcana.ravensburger.com/images/en/set7/208_9b7eb9a653edde3848a72292d70ecb57b72bebd8.jpg,image/jpeg;charset=UTF-8
007 - 209 - Donald Duck - Flustered Sorcerer.jpg,downloaded,7,209,Donald Duck - Flustered Sorcerer,full,https://api.lorcana.ravensburger.com/images/en/set7/209_9434d14be3045d4258396e5ee03fae1081097dc8.jpg,image/jpeg;charset=UTF-8
007 - 210 - Jafar - Newly Crowned.jpg,downloaded,7,210,Jafar - Newly Crowned,full,https://api.lorcana.ravensburger.com/images/en/set7/210_71db343d62dd75907b3210b1dd780658505c3e59.jpg,image/jpeg;charset=UTF-8
007 - 211 - Show Me More!.jpg,downloaded,7,211,Show Me More!,full,https://api.lorcana.ravensburger.com/images/en/set7/211_da3932f908f787519424249fa1995f306c2fbfd4.jpg,image/jpeg;charset=UTF-8
007 - 212 - Tramp - Enterprising Dog.jpg,downloaded,7,212,Tramp - Enterprising Dog,full,https://api.lorcana.ravensburger.com/images/en/set7/212_e8e10a458d266ff80a9fd7fd55efc9e1f8297c75.jpg,image/jpeg;charset=UTF-8
007 - 213 - Mad Hatter - Unruly Eccentric.jpg,downloaded,7,213,Mad Hatter - Unruly Eccentric,full,https://api.lorcana.ravensburger.com/images/en/set7/213_04909b6d22b65bcf1e0d705797a877b6da2138fb.jpg,image/jpeg;charset=UTF-8
007 - 214 - Hiro Hamada - Armor Designer.jpg,downloaded,7,214,Hiro Hamada - Armor Designer,full,https://api.lorcana.ravensburger.com/images/en/set7/214_8bd879ac681588e3481cd473d58b6b74fbd3228f.jpg,image/jpeg;charset=UTF-8
007 - 215 - The Return of Hercules.jpg,downloaded,7,215,The Return of Hercules,full,https://api.lorcana.ravensburger.com/images/en/set7/215_a84da3eed1e9e16fad43da9c7f196d6532bc21ef.jpg,image/jpeg;charset=UTF-8
007 - 216 - Ratigan - Nefarious Criminal.jpg,downloaded,7,216,Ratigan - Nefarious Criminal,full,https://api.lorcana.ravensburger.com/images/en/set7/216_1331e9458df1d41c3ff21145d7746fe9cd4ca201.jpg,image/jpeg;charset=UTF-8
007 - 217 - Belle - Mechanic Extraordinaire.jpg,downloaded,7,217,Belle - Mechanic Extraordinaire,full,https://api.lorcana.ravensburger.com/images/en/set7/217_5a1cd28e4d7f4cb3a5e9f3fd2064b4ea3951a225.jpg,image/jpeg;charset=UTF-8
007 - 218 - Devil's Eye Diamond.jpg,downloaded,7,218,Devil's Eye Diamond,full,https://api.lorcana.ravensburger.com/images/en/set7/218_7fb97a05fafb9d5829326517d5388443bf514fc7.jpg,image/jpeg;charset=UTF-8
007 - 219 - Tamatoa - Happy as a Clam.jpg,downloaded,7,219,Tamatoa - Happy as a Clam,full,https://api.lorcana.ravensburger.com/images/en/set7/219_5b67d2648861ba99af3fad2c8d40e9e193964498.jpg,image/jpeg;charset=UTF-8
007 - 220 - All Is Found.jpg,downloaded,7,220,All Is Found,full,https://api.lorcana.ravensburger.com/images/en/set7/220_de120145ee5595f60c19a37d317817b4cc3593ab.jpg,image/jpeg;charset=UTF-8
007 - 221 - Mickey Mouse - Inspirational Warrior.jpg,downloaded,7,221,Mickey Mouse - Inspirational Warrior,full,https://api.lorcana.ravensburger.com/images/en/set7/221_19db770545f3925d6c5ab921446c2e9b8b234fc1.jpg,image/jpeg;charset=UTF-8
007 - 222 - Restoring Atlantis.jpg,downloaded,7,222,Restoring Atlantis,full,https://api.lorcana.ravensburger.com/images/en/set7/222_b3a6a617649d6dda86d2c828dc789d39c807131c.jpg,image/jpeg;charset=UTF-8
007 - 223 - Bolt - Superdog.jpg,downloaded,7,223,Bolt - Superdog,full,https://api.lorcana.ravensburger.com/images/en/set7/223_42a106dbb09a4673c7f9b8cacdf2d2c51383cb86.jpg,image/jpeg;charset=UTF-8
007 - 224 - Elsa - Ice Maker.jpg,downloaded,7,224,Elsa - Ice Maker,full,https://api.lorcana.ravensburger.com/images/en/set7/224_c79a27d6430b8f6f4f3ac46ace6db6e182e5fc7f.jpg,image/jpeg;charset=UTF-8
008 - 1 - Louie - One Cool Duck.jpg,downloaded,8,1,Louie - One Cool Duck,full,https://api.lorcana.ravensburger.com/images/en/set8/1_cc9920a269e2ac64924de1c0aee9d1a0814969d1.jpg,image/jpeg;charset=UTF-8
008 - 2 - Dewey - Lovable Showoff.jpg,downloaded,8,2,Dewey - Lovable Showoff,full,https://api.lorcana.ravensburger.com/images/en/set8/2_aad08999a87d6db777ecba6bcc93d791c3ea7f25.jpg,image/jpeg;charset=UTF-8
008 - 3 - Huey - Reliable Leader.jpg,downloaded,8,3,Huey - Reliable Leader,full,https://api.lorcana.ravensburger.com/images/en/set8/3_cb4079cae954402ddf091e9b7bdb288eb42db158.jpg,image/jpeg;charset=UTF-8
008 - 3 - Mulan - Charging Ahead.jpg,downloaded,8,3,Mulan - Charging Ahead,full,https://api.lorcana.ravensburger.com/images/en/challenge2/3_9367757ea03480a9aeab58ad1816f55acb53459e.jpg,image/jpeg;charset=UTF-8
008 - 4 - Goofy - Groundbreaking Chef.jpg,downloaded,8,4,Goofy - Groundbreaking Chef,full,https://api.lorcana.ravensburger.com/images/en/set8/4_3a2a40edffea199450bd3c375de67eece9048463.jpg,image/jpeg;charset=UTF-8
008 - 5 - Antonio Madrigal - Friend to All.jpg,downloaded,8,5,Antonio Madrigal - Friend to All,full,https://api.lorcana.ravensburger.com/images/en/set8/5_bf271ecbae8a6b98fd824225615c8bbc26aedda6.jpg,image/jpeg;charset=UTF-8
008 - 6 - Minnie Mouse - Daring Defender.jpg,downloaded,8,6,Minnie Mouse - Daring Defender,full,https://api.lorcana.ravensburger.com/images/en/set8/6_d10ecdbd72163040d492f32be6a55a080c887f13.jpg,image/jpeg;charset=UTF-8
008 - 7 - Ludwig Von Drake - All-Around Expert.jpg,downloaded,8,7,Ludwig Von Drake - All-Around Expert,full,https://api.lorcana.ravensburger.com/images/en/set8/7_146aa30159bd0b2674af16ebc9a8e40ef175ddf7.jpg,image/jpeg;charset=UTF-8
008 - 7 - Mulan - Charging Ahead.jpg,downloaded,8,7,Mulan - Charging Ahead,full,https://api.lorcana.ravensburger.com/images/en/challenge2/7_6fe67451f9a47f0db3bb1c4b615187f4ec6ca290.jpg,image/jpeg;charset=UTF-8
008 - 8 - Charlotte La Bouff - Mardi Gras Princess.jpg,downloaded,8,8,Charlotte La Bouff - Mardi Gras Princess,full,https://api.lorcana.ravensburger.com/images/en/set8/8_c30b13e3678be0a6459a7d9bac3ef911b9673910.jpg,image/jpeg;charset=UTF-8
008 - 8 - Iago - Out of Reach.jpg,downloaded,8,8,Iago - Out of Reach,full,https://api.lorcana.ravensburger.com/images/en/d23/8_4480c6738df12918c25fccbbedad4215fc19cbf2.jpg,image/jpeg;charset=UTF-8
008 - 9 - Tiana - Natural Talent.jpg,downloaded,8,9,Tiana - Natural Talent,full,https://api.lorcana.ravensburger.com/images/en/set8/9_a6ee69067eeb48524ffc9e5fa83e6feeabd756e6.jpg,image/jpeg;charset=UTF-8
008 - 10 - Mirabel Madrigal - Curious Child.jpg,downloaded,8,10,Mirabel Madrigal - Curious Child,full,https://api.lorcana.ravensburger.com/images/en/set8/10_8904112535cbbf463890309a17e7203e576604d3.jpg,image/jpeg;charset=UTF-8
008 - 11 - Lady - Family Dog.jpg,downloaded,8,11,Lady - Family Dog,full,https://api.lorcana.ravensburger.com/images/en/set8/11_d6998b53bfecbfea381324fc620ea3a04340f202.jpg,image/jpeg;charset=UTF-8
008 - 12 - Jim Dear - Beloved Husband.jpg,downloaded,8,12,Jim Dear - Beloved Husband,full,https://api.lorcana.ravensburger.com/images/en/set8/12_57074a2f026742ac52146c1a4a9392ae034c852b.jpg,image/jpeg;charset=UTF-8
